Player,BankIni,BankInc,BankIncBet,TotalGames,TotalBet,TotalB,TotalR,TotalC,TotalK,PreflopVCom,FlopVCom,TurnVCom,RiverVCom,FlopVSim,TurnVSim,RiverVSim
doc_doc,99.5,307.3,1800.2,235.0,1446.0,312.0,170.0,432.0,379.0,0.585329361702,0.64092,0.665313617021,0.664048510638,0.642385854506,0.75284482205,0.848880824014
jonnyred,567.3,-96.0,530.0,94.0,481.0,110.0,31.0,182.0,170.0,0.552578723404,0.597941489362,0.62170106383,0.608372340426,0.572119547489,0.712845510541,0.786560548928
beatsme,124.3,-24.0,27.0,7.0,47.0,8.0,2.0,19.0,4.0,0.634542857143,0.805057142857,0.757128571429,0.777485714286,0.874548500714,0.875998311414,0.8906432903
Desperati,581.82,-205.34,634.0,123.0,622.0,166.0,35.0,280.0,259.0,0.523308943089,0.591022764228,0.598691056911,0.61578699187,0.581546990283,0.698794339505,0.823344494146
ThreePenc,263.48,-51.8,294.24,71.0,483.0,119.0,55.0,152.0,110.0,0.557350704225,0.579385915493,0.554794366197,0.567032394366,0.589178358238,0.666181223306,0.783455213075
licker,166.4,29.14,25.0,2.0,10.0,3.0,1.0,4.0,4.0,0.6822,0.62775,0.5771,0.5586,0.67413657775,0.74703958505,0.7470403546
TeddyKGB,135.52,1069.18,183.0,36.0,177.0,54.0,15.0,73.0,62.0,0.574677777778,0.606283333333,0.575375,0.582736111111,0.621613388939,0.710626857583,0.799521624894
Chan,314.74,-258.16,562.0,142.0,854.0,257.0,147.0,148.0,234.0,0.557982394366,0.56873028169,0.563416197183,0.565308450704,0.593947318908,0.694194397696,0.765496970728
Acehole1,122.34,1268.12,1326.52,258.0,1011.0,279.0,41.0,459.0,593.0,0.550990310078,0.586675968992,0.573443410853,0.564406589147,0.576435636867,0.686651549409,0.796034327564
scroungy,298.96,-93.78,579.5,96.0,559.0,160.0,69.0,147.0,142.0,0.554091666667,0.610017708333,0.608719791667,0.620232291667,0.594477939415,0.715262042323,0.81103702699
po258,103.9,584.9,3064.5,442.0,3096.0,855.0,407.0,754.0,557.0,0.543866289593,0.599290497738,0.623436199095,0.625658597285,0.585498241238,0.717175654634,0.813710263951
Chaz,179.22,91.46,922.48,161.0,878.0,230.0,132.0,244.0,286.0,0.53988136646,0.571194409938,0.577334782609,0.570081987578,0.544041797322,0.662965102425,0.783127073089
bigkancho,137.82,65.54,263.26,51.0,228.0,63.0,15.0,90.0,110.0,0.562621568627,0.613335294118,0.657654901961,0.643958823529,0.646399079996,0.762053901502,0.838408032896
BIGMAMA,275.8,268.7,1970.24,317.0,2255.0,482.0,160.0,777.0,404.0,0.565675078864,0.622303154574,0.620828706625,0.631527129338,0.634473908467,0.728597148637,0.816529677873
hans,190.18,255.98,123.0,11.0,84.0,21.0,11.0,19.0,11.0,0.596090909091,0.765445454545,0.749136363636,0.698572727273,0.795058477936,0.844795995327,0.866846249009
KidElmo,196.24,1482.66,467.66,67.0,372.0,79.0,32.0,128.0,106.0,0.587646268657,0.650323880597,0.677128358209,0.662892537313,0.652272504864,0.781233153416,0.854961846966
Sonic,126.6,136.56,1057.74,141.0,990.0,157.0,95.0,374.0,195.0,0.570259574468,0.640192198582,0.649187234043,0.663517730496,0.637993454336,0.714472747636,0.831713408223
JJnogud,345.7,38.5,156.0,17.0,118.0,27.0,18.0,22.0,28.0,0.547770588235,0.635552941176,0.613305882353,0.570270588235,0.759349554294,0.804268223124,0.837519826929
GoinFr3,401.9,83.5,304.18,49.0,275.0,73.0,22.0,92.0,89.0,0.576816326531,0.62422244898,0.624089795918,0.641314285714,0.622305578433,0.740233723,0.827268379876
Eppefour,248.16,139.3,358.76,60.0,353.0,103.0,40.0,95.0,97.0,0.565581666667,0.628651666667,0.639565,0.667721666667,0.638708457745,0.749511394307,0.863656545952
Nermal,122.2,1540.14,21478.32,2997.0,19619.0,4846.0,2480.0,5618.0,4398.0,0.589599733066,0.629302302302,0.638015882549,0.638983783784,0.63935482319,0.738896886107,0.822286740213
Shawshank,124.8,151.4,765.76,79.0,461.0,84.0,41.0,169.0,135.0,0.595802531646,0.653405063291,0.700993670886,0.713388607595,0.618720282663,0.768407874346,0.873402247947
Otter,143.38,-4.0,19.0,2.0,13.0,3.0,1.0,4.0,4.0,0.6867,0.7559,0.7634,0.6869,0.6611533075,0.8251517915,0.82515333055
curtains,117.86,-24.3,353.74,41.0,333.0,73.0,53.0,75.0,37.0,0.574082926829,0.599982926829,0.598595121951,0.62377804878,0.583808645407,0.716020657793,0.801620310407
WC^bot,101.14,1329.76,2805.74,372.0,2435.0,506.0,315.0,735.0,632.0,0.546941129032,0.614282795699,0.640433333333,0.658324731183,0.606537635734,0.739039700871,0.832553498035
bug_bot,581.12,-10.5,23.0,4.0,22.0,6.0,3.0,6.0,6.0,0.649425,0.675825,0.661825,0.673475,0.828482546875,0.865247637525,0.9007379875
BBB,140.4,-54.0,60.5,17.0,118.0,29.0,13.0,37.0,23.0,0.554847058824,0.5985,0.645317647059,0.6437,0.6127590629,0.794531092971,0.8221457814
Lancelot,276.72,-8.5,14.5,2.0,7.0,2.0,2.0,0.0,5.0,0.57025,0.5654,0.57735,0.58715,0.64528426755,0.7947225044,0.92799504415
gsr,433.62,140.6,4321.3,650.0,3627.0,953.0,343.0,1166.0,1097.0,0.592826769231,0.656142615385,0.667221692308,0.661154615385,0.675411187551,0.777057637847,0.846012777299
Cloud9,100.52,-72.32,246.0,39.0,290.0,103.0,44.0,44.0,33.0,0.532261538462,0.551946153846,0.540553846154,0.548220512821,0.549760614305,0.684123550805,0.781669807954
Scarne,534.72,53.0,195.5,22.0,134.0,44.0,18.0,28.0,31.0,0.546981818182,0.641859090909,0.661813636364,0.694809090909,0.615402717041,0.732651924418,0.853161999055
SHIT,166.0,-100.5,420.5,27.0,316.0,71.0,77.0,15.0,8.0,0.550940740741,0.716166666667,0.754566666667,0.803303703704,0.721749540278,0.837987146422,0.912440189744
stevea123,1854.4,44.5,325.0,39.0,252.0,50.0,24.0,88.0,62.0,0.550707692308,0.634835897436,0.670233333333,0.684956410256,0.648133286846,0.7722254681,0.838650391118
aprock,707.7,-343.14,3443.5,457.0,3562.0,1039.0,562.0,587.0,384.0,0.546375273523,0.582324726477,0.597133041575,0.595756673961,0.585545524387,0.7120336613,0.809113573051
Zanshin,105.92,449.4,1267.5,157.0,1113.0,257.0,140.0,284.0,186.0,0.540742038217,0.574170063694,0.594019745223,0.620349044586,0.555975709738,0.698607012624,0.828423522766
stacey,164.58,-76.3,18.0,10.0,83.0,18.0,7.0,25.0,5.0,0.60748,0.63444,0.66507,0.5997,0.65181272509,0.78911287592,0.83608551111
sente17,99.8,-14.0,52.0,5.0,42.0,14.0,7.0,4.0,1.0,0.59266,0.65926,0.66222,0.62736,0.6359246006,0.67354080094,0.71617631668
Flash_man,113.88,1753.0,6260.12,891.0,5660.0,1479.0,837.0,1252.0,1395.0,0.549695959596,0.59022379349,0.595695061728,0.609255892256,0.584151270369,0.700607198331,0.813514629716
EdK^,107.36,75.24,655.66,81.0,481.0,130.0,53.0,127.0,128.0,0.61542345679,0.666134567901,0.672517283951,0.689680246914,0.68826706371,0.771590526051,0.865775369979
Julio-KXs,120.94,7.52,616.5,86.0,595.0,144.0,75.0,161.0,104.0,0.584587209302,0.607751162791,0.643841860465,0.661993023256,0.573867078142,0.74352725885,0.861150967542
JkptGeo,119.4,-105.1,465.26,70.0,617.0,139.0,134.0,79.0,85.0,0.513475714286,0.55961,0.566477142857,0.578758571429,0.545028780746,0.671457885356,0.779013022786
CC_Ryder,104.78,0.0,16.0,1.0,7.0,0.0,1.0,3.0,0.0,0.7993,0.8149,0.8104,0.7803,0.8540816327,0.8544263859,0.8581940469
Gremlin,107.94,1536.24,1776.02,216.0,1396.0,328.0,139.0,407.0,341.0,0.577420833333,0.632683333333,0.652772222222,0.670388425926,0.627209516285,0.749305363175,0.847929388994
Beth,122.58,20.66,90.26,15.0,82.0,16.0,6.0,33.0,28.0,0.598366666667,0.68332,0.699426666667,0.649966666667,0.680323821827,0.794762930813,0.798161726227
WolfDog_,703.8,-143.54,1071.98,161.0,958.0,213.0,66.0,368.0,260.0,0.564549068323,0.630545962733,0.645652795031,0.666708695652,0.628092369294,0.752192515804,0.839668399611
Frodo,105.1,134.62,3323.8,399.0,2381.0,514.0,119.0,926.0,600.0,0.564995488722,0.640666165414,0.655987468672,0.674914786967,0.62433648416,0.747795343315,0.845584012472
rodents,150.12,-57.0,0.0,2.0,136.0,3.0,32.0,3.0,5.0,0.4228,0.31375,0.2427,0.36035,0.26295133435,0.35616169545,0.50273340105
rivrgod,96.7,207.7,2288.24,219.0,1860.0,410.0,359.0,318.0,305.0,0.523925570776,0.556544748858,0.576241552511,0.580121917808,0.561555071626,0.700435325166,0.813883781471
SilentBob,182.8,-4.22,66.5,12.0,66.0,25.0,7.0,16.0,20.0,0.570516666667,0.572983333333,0.587166666667,0.576091666667,0.650141210333,0.775541498642,0.846496932092
jjfu,491.44,-25.56,714.2,125.0,733.0,190.0,130.0,138.0,226.0,0.5393528,0.56716,0.5661128,0.5598928,0.560864438084,0.671457638442,0.778932705384
Jones,231.16,-45.5,183.0,25.0,186.0,31.0,18.0,63.0,32.0,0.563628,0.638612,0.655864,0.620208,0.66954517192,0.757479391756,0.838721888752
gravy,99.72,156.9,281.24,48.0,261.0,60.0,15.0,112.0,84.0,0.5178875,0.602504166667,0.620325,0.5941625,0.608855529387,0.708429509627,0.813036256165
poopiflop,161.82,122.06,268.74,31.0,142.0,35.0,13.0,55.0,62.0,0.603438709677,0.681406451613,0.645996774194,0.671787096774,0.697435711261,0.757476501768,0.861952895306
Gabriel,145.4,-25.86,165.24,29.0,136.0,37.0,14.0,53.0,56.0,0.562272413793,0.644310344828,0.681672413793,0.675896551724,0.703830418114,0.800910576428,0.830194650807
Knight,244.0,401.26,130.76,15.0,89.0,25.0,13.0,25.0,21.0,0.556573333333,0.621413333333,0.649053333333,0.64108,0.649412867707,0.752490124247,0.817787756127
tigger2,100.24,1.16,151.0,27.0,134.0,18.0,0.0,82.0,52.0,0.574907407407,0.651188888889,0.654240740741,0.685859259259,0.64136882673,0.732283540211,0.810342840841
stringbet,616.58,-228.04,348.5,40.0,263.0,39.0,21.0,103.0,60.0,0.61393,0.6779,0.712315,0.699475,0.690764017145,0.819150814175,0.868636416107
BBMazoo,132.34,-17.0,48.0,6.0,48.0,12.0,7.0,11.0,5.0,0.53375,0.589066666667,0.665733333333,0.5941,0.579358153517,0.8411905788,0.8416379372
Bernie,339.56,-186.44,135.5,53.0,248.0,47.0,6.0,122.0,102.0,0.532218867925,0.578943396226,0.547762264151,0.511320754717,0.56899412886,0.653090118487,0.768964124113
RiverRatt,105.88,-0.52,4381.7,720.0,4330.0,731.0,421.0,1695.0,1254.0,0.552724444444,0.582131944444,0.595111666667,0.6049825,0.590462696833,0.706221113981,0.816444625394
PoohBear,154.72,5.52,572.26,70.0,440.0,89.0,35.0,160.0,113.0,0.606684285714,0.638121428571,0.674897142857,0.689855714286,0.658465600531,0.809792279553,0.851506437737
doc,283.8,-81.06,114.5,11.0,71.0,16.0,6.0,23.0,21.0,0.596354545455,0.631590909091,0.673027272727,0.612627272727,0.618340203209,0.753091971036,0.767202825182
reTTard,159.44,107.46,5999.0,920.0,6153.0,1843.0,1168.0,1071.0,1301.0,0.542313586957,0.580694891304,0.584703152174,0.587222826087,0.591784187755,0.705648501875,0.804904614438
lyle,183.16,-6.0,70.0,9.0,61.0,7.0,8.0,21.0,9.0,0.678444444444,0.705055555556,0.667811111111,0.686577777778,0.704263756789,0.713726003244,0.878078752878
travs,136.64,-56.26,75.74,18.0,93.0,17.0,4.0,41.0,38.0,0.58825,0.594805555556,0.624855555556,0.531394444444,0.5792422097,0.740371917983,0.838898700506
waggin,154.46,10.2,569.44,74.0,437.0,113.0,54.0,118.0,138.0,0.567036486486,0.612878378378,0.634943243243,0.658854054054,0.617593586291,0.752268168189,0.838363417092
KingKong,99.78,-29.5,132.0,34.0,226.0,53.0,29.0,61.0,58.0,0.522882352941,0.585247058824,0.580620588235,0.617961764706,0.643336418276,0.723359796412,0.803584850224
Jalapeno,122.3,-109.06,1156.02,156.0,1191.0,304.0,163.0,240.0,175.0,0.597831410256,0.639518589744,0.645233974359,0.668382051282,0.630923912962,0.732190378615,0.838408203517
samboy,947.6,-16.04,35.26,6.0,42.0,16.0,5.0,3.0,3.0,0.5314,0.547833333333,0.698333333333,0.639883333333,0.470471521933,0.850394516783,0.850416063867
Panther49,204.32,51.88,230.0,25.0,156.0,35.0,16.0,47.0,34.0,0.623572,0.675412,0.709036,0.734204,0.669560439568,0.835604749592,0.887379982768
inijin,1580.34,-1488.88,650.26,99.0,820.0,163.0,132.0,204.0,126.0,0.579162626263,0.61623030303,0.635755555556,0.608078787879,0.626886034136,0.749653338414,0.801400233754
d2,125.38,0.0,15.5,1.0,7.0,1.0,1.0,3.0,2.0,0.5703,0.9092,0.8614,0.9768,0.9761439191,0.9761439191,0.9985625019
TheFonz,202.42,22.1,175.0,21.0,136.0,51.0,12.0,29.0,24.0,0.522876190476,0.575676190476,0.584328571429,0.629161904762,0.634657929105,0.684385732324,0.807195002543
toast,177.5,80.98,461.98,59.0,368.0,93.0,65.0,75.0,82.0,0.583166101695,0.602294915254,0.608157627119,0.601313559322,0.575226387815,0.684701312076,0.781570959544
larson,121.14,-32.5,95.0,23.0,105.0,25.0,3.0,48.0,45.0,0.586852173913,0.567082608696,0.547995652174,0.573643478261,0.598313137965,0.62745251947,0.762812114809
LAPoker,135.62,-39.46,35.24,15.0,90.0,21.0,10.0,23.0,34.0,0.584666666667,0.5685,0.558906666667,0.5161,0.647329188087,0.69281753726,0.794584551767
Hipshot,112.22,4.44,139.0,19.0,107.0,30.0,6.0,38.0,40.0,0.636121052632,0.718131578947,0.737921052632,0.731563157895,0.792773931437,0.833549209158,0.865759988211
foldem,641.28,-106.98,1129.98,166.0,1025.0,206.0,83.0,385.0,297.0,0.581409638554,0.618018072289,0.630214457831,0.650657228916,0.643958769793,0.745335386238,0.844070464148
apack,125.2,849.0,8266.98,1180.0,7783.0,2047.0,1072.0,1899.0,1714.0,0.575751694915,0.620179322034,0.63125720339,0.635853050847,0.602419596589,0.711395070415,0.815487182488
DinoSaur,121.0,55.5,285.0,41.0,272.0,68.0,36.0,69.0,65.0,0.584707317073,0.629117073171,0.654819512195,0.636353658537,0.637482460149,0.768373456324,0.832627779076
MarkW,126.74,6.92,216.5,34.0,190.0,53.0,26.0,40.0,48.0,0.600432352941,0.652067647059,0.642732352941,0.615905882353,0.636893954406,0.711409382756,0.801633696462
ZX6,100.68,-18.5,88.5,10.0,71.0,15.0,5.0,24.0,7.0,0.57704,0.5644,0.51322,0.53387,0.44976979254,0.63581263275,0.79023374735
LiveOne,1367.5,0.0,0.0,1.0,179.0,1.0,44.0,2.0,1.0,0.5361,0.4452,0.371,0.3379,0.1675824176,0.3045525903,0.501177394
acehistr8,108.9,27.6,95.0,12.0,65.0,8.0,3.0,30.0,20.0,0.582766666667,0.650358333333,0.701541666667,0.674608333333,0.640179597483,0.783628900283,0.831091859833
MinnowGuy,824.16,-430.56,83.4,19.0,186.0,17.0,27.0,48.0,39.0,0.587184210526,0.579931578947,0.592121052632,0.567626315789,0.637593984963,0.733563465863,0.850909108579
Loboc_96,430.96,0.0,0.0,1.0,10.0,3.0,1.0,2.0,1.0,0.6531,0.508,0.8532,0.8727,0.4481946625,0.9712669683,0.9712669683
MaryB,290.12,79.88,516.24,64.0,478.0,126.0,89.0,76.0,91.0,0.523815625,0.575678125,0.64979375,0.674153125,0.564152632203,0.737959408528,0.834328052133
topquark,314.6,-87.7,1029.0,142.0,843.0,200.0,66.0,299.0,196.0,0.549638028169,0.639702816901,0.646543661972,0.642773943662,0.633738885587,0.750168461207,0.851483128461
Quick,132.16,-53.72,6487.4,913.0,6665.0,1475.0,809.0,1797.0,1053.0,0.558151478642,0.60971577218,0.620548083242,0.629482256298,0.623166436513,0.728958053017,0.822384009632
Quarter,545.74,650.56,455.74,67.0,424.0,89.0,49.0,137.0,109.0,0.578497014925,0.650605970149,0.646470149254,0.681625373134,0.642291669822,0.750272261601,0.86140656607
screampee,125.12,101.48,2363.26,324.0,1917.0,413.0,94.0,839.0,512.0,0.573700308642,0.634487345679,0.648988888889,0.639214506173,0.631996254106,0.741358660036,0.816598202671
Maz00,398.82,513.98,152.0,17.0,103.0,42.0,15.0,10.0,22.0,0.595523529412,0.716964705882,0.681205882353,0.713135294118,0.756934629071,0.764758482594,0.883717378341
OldMan,100.0,25.0,160.0,21.0,156.0,31.0,25.0,32.0,24.0,0.598819047619,0.622728571429,0.678380952381,0.687157142857,0.638432772371,0.774066696276,0.833765594152
rjruler,219.68,83.76,310.26,37.0,235.0,85.0,26.0,44.0,54.0,0.570156756757,0.63272972973,0.676397297297,0.705910810811,0.596481846384,0.756522463454,0.84144110867
nut,898.0,-102.6,188.5,30.0,235.0,29.0,21.0,94.0,49.0,0.592286666667,0.667736666667,0.655386666667,0.61009,0.64119075835,0.713831891737,0.75125353988
MacGyver,105.24,-10.68,215.5,44.0,229.0,59.0,26.0,85.0,73.0,0.500554545455,0.52875,0.540036363636,0.533790909091,0.529968455909,0.636546436755,0.74318077755
wc_bot,99.96,79.96,717.48,109.0,639.0,193.0,88.0,164.0,160.0,0.538916513761,0.594671559633,0.633995412844,0.633087155963,0.60977162919,0.742274764528,0.832405827536
num,104.24,1218.62,12359.72,1621.0,11474.0,2915.0,1606.0,2788.0,1945.0,0.558492782233,0.607293830969,0.612209993831,0.619561752005,0.601934154054,0.707314677876,0.807148325091
Debbie,863.86,-3.76,669.74,68.0,594.0,108.0,117.0,99.0,78.0,0.529195588235,0.588657352941,0.622980882353,0.666725,0.59751353596,0.729729357806,0.836127833481
nachbar,303.8,61.1,1093.0,151.0,911.0,230.0,112.0,270.0,223.0,0.554472847682,0.620431125828,0.636199337748,0.644117880795,0.638856574215,0.755946925378,0.837316355475
pete,113.48,-44.12,159.5,29.0,163.0,49.0,22.0,52.0,48.0,0.577406896552,0.591151724138,0.590789655172,0.617531034483,0.657851841003,0.7271795721,0.83184290959
fuhzee,637.84,1405.12,4958.58,712.0,3724.0,791.0,373.0,1315.0,1401.0,0.583770786517,0.640544662921,0.64344255618,0.652376966292,0.637432790748,0.736767588951,0.833513547488
DRS_rME,255.28,77.36,2171.52,259.0,1831.0,444.0,307.0,400.0,371.0,0.566780694981,0.633034749035,0.645574131274,0.66095984556,0.635418341679,0.737903801256,0.833530363438
ProfEssor,171.8,-52.0,66.5,10.0,77.0,20.0,10.0,17.0,9.0,0.61536,0.69751,0.69057,0.68354,0.72532012804,0.79200480192,0.83592821744
twotuna,364.14,1185.32,555.26,83.0,588.0,121.0,74.0,167.0,133.0,0.531115662651,0.612265060241,0.631413253012,0.67645060241,0.61759594477,0.723607186153,0.831997289183
coyul,160.2,45.98,163.76,17.0,118.0,30.0,12.0,27.0,27.0,0.589347058824,0.640176470588,0.660535294118,0.706894117647,0.6539598645,0.730309703071,0.823803978618
BuckWheat,197.54,-6.0,0.0,2.0,7.0,1.0,1.0,2.0,5.0,0.4765,0.5148,0.427,0.35885,0.5749638317,0.6167643981,0.6167643981
AssWipe,100.9,74.0,215.74,19.0,131.0,25.0,17.0,29.0,29.0,0.578273684211,0.657489473684,0.675863157895,0.773363157895,0.619873718721,0.786220378837,0.933220008653
Raven,125.5,-61.26,427.74,89.0,420.0,137.0,21.0,162.0,176.0,0.535952808989,0.572226966292,0.570712359551,0.60695505618,0.564584904838,0.677371410969,0.805334579811
cheeto,111.4,-97.44,166.76,39.0,225.0,55.0,21.0,73.0,55.0,0.524269230769,0.594528205128,0.573202564103,0.580643589744,0.552913966385,0.647081465728,0.796924095079
Lostit,367.7,1677.6,393.5,64.0,392.0,119.0,49.0,103.0,95.0,0.552809375,0.5904484375,0.608046875,0.6139625,0.600566254152,0.742600315364,0.833908196694
szig2,166.56,55.04,116.5,28.0,191.0,40.0,30.0,49.0,44.0,0.577032142857,0.577592857143,0.575342857143,0.498510714286,0.54298757965,0.676002337754,0.77206998185
Macheath,272.98,0.0,11.0,1.0,4.0,2.0,0.0,2.0,2.0,0.5901,0.8602,0.8808,0.8485,0.9712685074,0.9712731246,0.9712746637
weirsy,214.5,-9.0,65.5,9.0,59.0,14.0,10.0,12.0,17.0,0.497555555556,0.482711111111,0.435944444444,0.362277777778,0.407049144433,0.413876490778,0.613215884633
FishBone,115.42,-113.06,783.26,103.0,847.0,208.0,119.0,191.0,118.0,0.559882524272,0.598065048544,0.61404368932,0.593295145631,0.599571023333,0.703519309145,0.787157286365
sancho,206.54,18.1,58.5,6.0,37.0,9.0,6.0,6.0,4.0,0.6428,0.761133333333,0.76365,0.776083333333,0.890221473217,0.902407629733,0.90834474815
cousin,138.74,-27.96,427.0,67.0,378.0,86.0,31.0,143.0,116.0,0.607910447761,0.680019402985,0.671146268657,0.656344776119,0.690259789336,0.769518019612,0.851075878116
holdmking,173.66,332.96,180.0,38.0,279.0,100.0,25.0,57.0,32.0,0.533602631579,0.627044736842,0.632857894737,0.610215789474,0.616677804721,0.727671827834,0.799733608016
Steveroo,161.66,669.78,60.24,4.0,30.0,6.0,5.0,6.0,5.0,0.5128,0.653275,0.662725,0.752025,0.6479126266,0.722590189925,0.888415750925
miyake,106.58,-57.78,120.5,27.0,177.0,31.0,23.0,57.0,45.0,0.59547037037,0.5902,0.585648148148,0.62762962963,0.575008920948,0.667090454404,0.781376866989
bugzee,222.2,12.74,342.24,23.0,209.0,41.0,28.0,46.0,14.0,0.621134782609,0.746773913043,0.773652173913,0.7978,0.767113216526,0.837369027874,0.887921054713
Gemini,106.34,29.76,57.76,9.0,34.0,9.0,1.0,13.0,24.0,0.559488888889,0.502911111111,0.5144,0.609722222222,0.531535947711,0.704201637922,0.820847655289
No2FLDr,197.98,47.5,255.5,21.0,213.0,23.0,41.0,52.0,42.0,0.578438095238,0.636933333333,0.652385714286,0.627723809524,0.646190600781,0.796643345986,0.881074316171
HanSolo,1095.88,729.6,118.0,21.0,130.0,33.0,20.0,35.0,35.0,0.595414285714,0.605880952381,0.624433333333,0.60800952381,0.601235365948,0.681071329629,0.76585154209
Yakamushi,150.54,1264.24,909.24,134.0,758.0,187.0,45.0,289.0,197.0,0.561082089552,0.642764179104,0.651990298507,0.655326119403,0.667618953436,0.747650107688,0.839902324304
xx7,220.5,174.9,242.5,25.0,149.0,38.0,13.0,50.0,38.0,0.572748,0.641184,0.72446,0.706224,0.647065657036,0.819486317608,0.875820405092
Offsuit,128.7,187.08,14.5,8.0,39.0,9.0,0.0,20.0,15.0,0.5724875,0.6566875,0.640275,0.651575,0.7424342814,0.8187022886,0.872059400675
perkele,123.94,-89.0,67.0,26.0,173.0,47.0,24.0,40.0,34.0,0.535934615385,0.587676923077,0.568884615385,0.584561538462,0.556626689135,0.647673374085,0.792166067608
gigahertz,295.34,30.18,945.26,131.0,866.0,165.0,72.0,311.0,202.0,0.52537480916,0.622533587786,0.62318778626,0.607892366412,0.633819220581,0.723756877968,0.802804689108
FastEddie,202.18,36.54,114.74,14.0,72.0,12.0,4.0,30.0,34.0,0.554978571429,0.626228571429,0.652157142857,0.693878571429,0.676294336421,0.799036042979,0.877865981557
buffett,101.92,16.7,62.0,6.0,26.0,9.0,2.0,9.0,14.0,0.656633333333,0.687283333333,0.698783333333,0.651683333333,0.707759770567,0.8604201296,0.862043086467
etlum,118.4,72.14,334.0,39.0,290.0,67.0,40.0,87.0,51.0,0.524079487179,0.569635897436,0.558158974359,0.585397435897,0.578849666095,0.695034591754,0.821032614226
SR2,991.48,-7.0,10.5,2.0,12.0,1.0,1.0,5.0,4.0,0.48255,0.5402,0.5895,0.5682,0.5228222058,0.6592383107,0.86399790685
Mikey76,201.62,125.74,918.74,113.0,881.0,180.0,140.0,226.0,129.0,0.559278761062,0.586453982301,0.5897,0.576472566372,0.578354483387,0.706706818194,0.790404497401
_wearloga,160.7,24.1,105.0,26.0,144.0,44.0,16.0,37.0,43.0,0.582496153846,0.559676923077,0.533346153846,0.551711538462,0.530806109419,0.596499013804,0.733389805619
