Player,BankIni,BankInc,BankIncBet,TotalGames,TotalBet,TotalB,TotalR,TotalC,TotalK,PreflopVCom,FlopVCom,TurnVCom,RiverVCom,FlopVSim,TurnVSim,RiverVSim
Izmet,-57.5823884198,1573.89334138,623.975428227,73.6592279855,661.268395657,218.642340169,136.335343788,70.8075995175,46.1869722557,-0.00696764457197,-0.0106732380724,-0.0137427653104,-0.0261706048119,-0.0280768082079,-0.0261869355282,-0.0263269186774
[]rbz,124.29761158,-6.42665862485,-171.784571773,-22.3407720145,-141.731604343,-55.3576598311,-54.6646562123,28.8075995175,-25.8130277443,0.0301044142516,0.034338635566,0.0256173109424,0.0273975869092,0.0427341929938,0.0267788108473,0.025265908417
Riverboat,-7.76238841978,-152.606658625,-920.524571773,-123.340772014,-803.731604343,-206.357659831,-102.664656212,-209.192400483,-179.813027744,0.0792186999658,0.00780953503687,-0.00192567847562,-0.0683693443077,0.0715053142725,0.0198189008104,-0.0711894049853
Bomber,-14.4823884198,-126.146658625,3634.77542823,510.659227986,3120.26839566,733.642340169,190.335343788,1180.80759952,807.186972256,-0.0208442596954,-0.0219253212145,-0.0146246532918,-0.00862336704006,-0.0273153502557,-0.019173012402,-0.00921324895492
Benway,-203.62238842,250.513341375,29406.7554282,3934.65922799,27142.2683957,6766.64234017,4013.33534379,6844.80759952,5594.18697226,0.00741489395636,-9.01521885768e-05,0.00143047685736,0.00086495194953,-0.00302116194388,-0.00647470026532,-0.00729301725475
ab0,-182.68238842,-249.006658625,-864.784571773,-107.340772014,-694.731604343,-175.357659831,-97.6646562123,-174.192400483,-159.813027744,0.00942615338199,0.0198325164033,-0.0151679145005,-0.0180873567301,0.0291174083334,0.0104852007651,0.0161367533725
PornStar,1500.07761158,-854.386658625,-548.284571773,-77.3407720145,-459.731604343,-119.357659831,-56.6646562123,-133.192400483,-119.813027744,-0.00459558574844,0.0323389150908,0.0273999279934,0.0596716260427,0.0055124460631,0.00547218245031,0.04475853338
action,-203.14238842,109.653341375,-577.044571773,-88.3407720145,-568.731604343,-156.357659831,-76.6646562123,-139.192400483,-133.813027744,0.0515877475849,0.0783404874178,0.062202892953,0.0849806556923,0.0843773220678,0.0322899514985,0.0389950534076
jackit,-142.88238842,900.133341375,-187.284571773,14.6592279855,-130.731604343,9.64234016888,-43.6646562123,-19.1924004825,55.1869722557,-0.00465489609327,-0.0493341102833,-0.0635555306924,-0.0480037285442,-0.058856390453,-0.065233324321,-0.0370676645903
vin,-205.12238842,82.5333413752,-489.524571773,-76.3407720145,-489.731604343,-120.357659831,-67.6646562123,-134.192400483,-120.813027744,0.00893959943674,0.0294719688993,0.00870712575718,0.04533832765,0.0190849291559,-0.0119263043869,0.0338431819105
Willy^,-179.32238842,-151.606658625,-960.524571773,-128.340772014,-851.731604343,-213.357659831,-112.664656212,-219.192400483,-187.813027744,0.112604414252,-0.0119761792488,-0.0145113927613,-0.130926487165,-0.0110313267275,-0.111800670061,-0.202833711021
jrx,-193.54238842,-12.6066586248,783.975428227,106.659227986,621.268395657,77.6423401689,30.3353437877,311.807599517,189.186972256,0.00191791636126,0.0116288840423,0.0121088604032,0.0143667617803,0.00437511171641,-0.00139267534202,-0.0018504858963
Clarkent,383.23761158,-144.606658625,-960.524571773,-129.340772014,-861.731604343,-213.357659831,-112.664656212,-225.192400483,-185.813027744,-0.0906955857484,-0.265176179249,0.00758860723867,-0.0259264871649,-0.207923160427,0.056876800939,-0.034352472371
Shrink2,44.9576115802,-268.346658625,3077.43542823,587.659227986,3073.26839566,655.642340169,-25.6646562123,1624.80759952,946.186972256,-0.00809516792115,-0.00571141601765,-0.0196196100315,-0.0197936180841,-0.0140770586436,-0.0199927298585,-0.0141654625312
PaprTigr,-84.8023884198,1208.51334138,-292.504571773,-28.3407720145,-257.731604343,-58.3576598311,-40.6646562123,-62.1924004825,-36.8130277443,0.00949951229077,-0.0155859831704,0.0110131170426,-0.000641193047213,-0.00586765871374,0.00105326862527,-0.00699630369844
Cadillac,-118.78238842,-81.6866586248,-323.284571773,-27.3407720145,-222.731604343,-52.3576598311,-44.6646562123,-35.1924004825,-26.8130277443,-0.00484218769019,0.0203898401686,0.0207798693746,0.015656037107,0.0166334023308,0.0257700826332,0.00662711210571
mort,-130.58238842,-173.606658625,-917.524571773,-121.340772014,-806.731604343,-199.357659831,-108.664656212,-204.192400483,-176.813027744,-0.00242891908178,0.0827793763067,0.0636441627942,0.0353401795018,0.0661607038948,0.047754220239,-0.0130421534154
Fritz,-149.20238842,-87.3066586248,869.715428227,121.659227986,727.268395657,188.642340169,127.335343788,152.807599517,159.186972256,0.027621874569,0.025343662021,0.0160243215244,0.0133441477558,0.0371854355388,0.0169469614386,0.00178601839449
Chance00,107.25761158,-401.926658625,257.975428227,45.6592279855,367.268395657,113.642340169,67.3353437877,68.8075995175,61.1869722557,-0.0348370630212,-0.0280858383398,-0.0433267336704,-0.0637401235285,-0.0532031146053,-0.0508649518326,-0.0370823755596
Centerace,-32.1223884198,-164.606658625,-927.524571773,-124.340772014,-811.731604343,-202.357659831,-106.664656212,-213.192400483,-184.813027744,-0.0228122524151,0.115257154084,0.127988607239,0.129506846168,0.206573407456,0.192526445356,0.101847135629
Mr_G_spot,4.83761158022,-161.346658625,-852.764571773,-118.340772014,-784.731604343,-196.357659831,-109.664656212,-196.192400483,-166.813027744,0.0223627475849,0.0830404874178,0.0893302739053,0.121381846168,0.133369510498,0.0687086490223,0.0915991261873
darkstar,84.4976115802,-148.106658625,-896.024571773,-124.340772014,-827.731604343,-209.357659831,-110.664656212,-212.192400483,-180.813027744,0.0515544142516,0.103873820751,0.104038607239,0.0874068461685,0.178672311123,0.140383408656,0.0509658215457
prockbot,-163.88238842,-70.2466586248,-351.784571773,-42.3407720145,-230.731604343,-44.3576598311,-18.6646562123,-61.1924004825,-73.8130277443,-0.0357103584757,-0.0513989065216,-0.0337102563977,-0.0610958053467,-0.0643626155547,-0.0367742521837,-0.0445882144323
TripSixes,-169.60238842,109.453341375,424.475428227,48.6592279855,330.268395657,62.6423401689,45.3353437877,70.8075995175,52.1869722557,0.0169954757041,0.00591767549976,-0.0186504989066,0.00607518881279,0.020832383501,-0.00657124484537,0.0187389145441
Vic,410.87761158,-600.166658625,1126.47542823,157.659227986,570.268395657,111.642340169,68.3353437877,189.807599517,373.186972256,-0.0154216274151,0.00227798741782,0.00327263501644,0.0153426100574,0.000340832960726,6.6970879492e-06,0.0077922153238
Wyatt,-175.80238842,-74.3066586248,-491.264571773,-79.3407720145,-477.731604343,-128.357659831,-71.6646562123,-115.192400483,-137.813027744,-0.0244798994739,-0.0242134341508,-0.0110231574672,0.0623146893057,-0.064444932002,-0.0280258781296,0.0618898555859
cmonster,-210.48238842,644.533341375,-650.524571773,-93.3407720145,-645.731604343,-163.357659831,-90.6646562123,-159.192400483,-133.813027744,-0.000355045207903,0.0484724693998,0.0470210396711,0.043065404727,0.113613302421,0.0805896124228,0.0614717304479
lilly,937.21761158,-292.666658625,1529.01542823,242.659227986,896.268395657,234.642340169,7.3353437877,463.807599517,594.186972256,0.00515240352769,-0.0122013803212,-0.00446474396777,-0.00469243890749,-0.0104190855591,-0.00473739313929,-0.00382296735168
RandomStu,-199.00238842,1138.77334138,-529.524571773,-62.3407720145,-428.731604343,-96.3576598311,-65.6646562123,-109.192400483,-95.8130277443,-0.0367588210426,-0.0172364733665,-0.0224260986437,-0.0423853106943,0.00947083905636,-0.0258173740581,-0.0223007795636
sluggo,-190.04238842,-188.106658625,-746.524571773,-95.3407720145,-614.731604343,-138.357659831,-68.6646562123,-190.192400483,-149.813027744,-0.00497272860559,-0.0608676078203,-0.0715913927613,-0.0349264871649,-0.0871882290646,-0.0702720586467,-0.0288216446967
tjswanee,-35.7223884198,-101.166658625,-716.524571773,-116.340772014,-734.731604343,-190.357659831,-93.6646562123,-198.192400483,-170.813027744,0.0294615571087,0.0902881064654,0.154874321524,0.160573512835,0.0505071897511,0.149402355082,0.122026177943
edge4,-198.58238842,-145.106658625,-874.524571773,-116.340772014,-775.731604343,-189.357659831,-104.664656212,-204.192400483,-169.813027744,-0.0323670143199,0.0142381064654,-0.0344613927613,-0.048933630022,0.0871285965725,0.00870236630328,-0.0051337519567
Mikester,-159.88238842,25.7933413752,-899.764571773,-118.340772014,-782.731604343,-199.357659831,-102.664656212,-200.192400483,-167.813027744,0.00793774758489,-0.0136345125822,0.014346940572,-0.0484014871649,-0.0138816976608,0.087178152214,0.037006199279
grapenuts,-171.80238842,-108.066658625,-534.524571773,-69.3407720145,-488.731604343,-91.3576598311,-69.6646562123,-136.192400483,-105.813027744,-0.0148841103386,-0.03239585138,-0.0164638517777,-0.0282232084763,-0.00425735612747,0.0249282964062,0.014009577329
sneezix,-185.06238842,-110.706658625,-884.024571773,-123.340772014,-807.731604343,-200.357659831,-109.664656212,-211.192400483,-181.813027744,0.00304727139441,0.110438106465,0.193517178667,0.158759227121,0.12804342403,0.228714327125,0.137485438572
jaybone,207.31761158,-144.606658625,-960.524571773,-129.340772014,-861.731604343,-212.357659831,-112.664656212,-225.192400483,-186.813027744,-0.218195585748,-0.362076179249,-0.474111392761,-0.609226487165,-0.599995373927,-0.654453885261,-0.739403723671
Thunked,-113.74238842,-144.606658625,-953.264571773,-129.340772014,-858.731604343,-212.357659831,-113.664656212,-223.192400483,-185.813027744,-0.0276955857484,0.197023820751,0.188788607239,0.194273512835,0.334966303073,0.223214105039,0.131984831729
cosmic,1042.19761158,-468.406658625,-518.284571773,-73.3407720145,-465.731604343,-123.357659831,-61.6646562123,-119.192400483,-114.813027744,-0.00393418223967,-0.00107267047692,-0.0100991120596,-0.0115492941824,-0.0176369986994,-0.0440308226031,-0.00838864558678
eazy,-91.6623884198,-143.026658625,212.995428227,-11.3407720145,33.2683956574,-40.3576598311,-24.6646562123,58.8075995175,-48.8130277443,0.0375153386213,0.0602893669696,0.0813776828689,0.0935071262805,0.0711877890851,0.0760015354718,0.0545349086567
aldous,-137.66238842,-201.966658625,-916.284571773,-119.340772014,-777.731604343,-199.357659831,-102.664656212,-203.192400483,-176.813027744,-0.0183410402939,-0.0987398156125,-0.0634841200341,-0.0801173962558,0.0351770167271,0.0121344634026,-0.00272009918008
Oden,197.11761158,-380.426658625,-757.004571773,-98.3407720145,-640.731604343,-163.357659831,-88.6646562123,-161.192400483,-147.813027744,0.0329856642516,-0.0159918042488,0.0209823572387,0.0530703878351,-0.00782263941497,0.000724917063991,0.0125758662321
thekingII,-88.6223884198,1507.03334138,4583.69542823,587.659227986,4854.26839566,1051.64234017,1007.33534379,691.807599517,746.186972256,-0.0473402932693,-0.0645121123965,-0.0639247632349,-0.0656394398111,-0.0633579821754,-0.0489295424227,-0.0398953993507
neverx,113.05761158,76.2733413752,629.715428227,71.6592279855,537.268395657,37.6423401689,79.3353437877,173.807599517,154.186972256,-0.00750301149102,-0.0128568723182,-0.0111188185039,-0.00740371488763,-0.00648422991608,0.000197525990972,-0.0148997427269
rayzor,-69.7423884198,130.953341375,2131.75542823,249.659227986,1991.26839566,461.642340169,304.335343788,482.807599517,267.186972256,-0.0175361120642,-0.0377056529331,-0.0339113927613,-0.0451870134806,-0.0453392158917,-0.030921646416,-0.0282063348073
Norm,-114.88238842,-212.026658625,-636.784571773,-74.3407720145,-589.731604343,-166.357659831,-107.664656212,-74.1924004825,-70.8130277443,-0.016949157177,-0.0237154649631,-0.0571524641899,-0.0548479157363,-0.0116891654239,-0.0127361335592,0.0129882908147
clarko,-200.16238842,-145.186658625,-942.024571773,-125.340772014,-822.731604343,-205.357659831,-109.664656212,-215.192400483,-185.813027744,0.0468844142516,0.168183820751,0.146928607239,0.135813512835,0.186027650693,0.120523798159,0.064634199169
BeesiTzu,-195.26238842,-58.6266586248,1069.01542823,164.659227986,1337.26839566,390.642340169,107.335343788,403.807599517,92.1869722557,-0.0148223654095,-0.0198161792488,-0.0157276639478,-0.0205844532666,-0.0471463985892,-0.0296857211091,-0.0216713308557
csg,-185.48238842,47.3933413752,-665.024571773,-79.3407720145,-592.731604343,-139.357659831,-91.6646562123,-131.192400483,-110.813027744,0.0128730417025,0.00260029133939,0.020853313121,0.0190950814626,0.019844371951,0.0295207227194,0.0336695704937
yiminh,774.45761158,-133.086658625,-792.004571773,-108.340772014,-692.731604343,-165.357659831,-89.6646562123,-201.192400483,-170.813027744,-0.0174274039303,-0.0264170883398,-0.00207048367043,0.0210326037442,0.00633394103617,0.0238959686935,0.0508204079199
SpicyF,1380.21761158,-847.406658625,-619.524571773,-96.3407720145,-573.731604343,-109.357659831,-62.6646562123,-192.192400483,-164.813027744,-0.0367602916308,-0.0273673557194,-0.0481643339378,-0.0816441342237,0.0010628661343,-0.0367808318434,-0.0406762236298
harryc,181.85761158,830.853341375,2042.21542823,227.659227986,1493.26839566,380.642340169,212.335343788,314.807599517,286.186972256,0.00757731927949,0.0248444911422,0.0338000597526,0.0430623396508,0.0312209362144,0.0348159965622,0.0237477509215
MedBoy,-149.58238842,-134.646658625,-493.784571773,-73.3407720145,-483.731604343,-102.357659831,-58.6646562123,-148.192400483,-111.813027744,0.00105002828664,0.0217361014529,0.0115868528527,-0.000452802954334,-0.00644073207659,-0.0136659978698,-0.0270466621026
Shadow,-38.9823884198,-182.126658625,-835.544571773,-103.340772014,-700.731604343,-171.357659831,-89.6646562123,-184.192400483,-149.813027744,-0.0306029931559,-0.0389280311007,-0.0873558372058,-0.136248709387,-0.0523678898571,-0.0635390577536,-0.0827359426043
FishMo,-82.7823884198,-176.866658625,-805.284571773,-111.340772014,-721.731604343,-186.357659831,-89.6646562123,-197.192400483,-164.813027744,-0.0578429541695,-0.0645024950383,-0.0431377085508,-0.00272648716486,-0.0842999459433,-0.0263061686452,-0.0339149897289
IdiotVig,-191.18238842,12.6133413752,561.195428227,49.6592279855,381.268395657,89.6423401689,69.3353437877,27.8075995175,49.1869722557,0.00529496980711,0.0168299318623,0.026966940572,0.0312857350574,0.00295878853142,0.0126077364362,0.0157132397673
Don,-212.64238842,179.053341375,69.9754282268,8.65922798552,96.2683956574,26.6423401689,18.3353437877,6.80759951749,1.18697225573,0.00418858691343,0.0232842524058,0.0132051540013,0.0369591243459,0.0352426034186,0.0128462058188,0.0346606336607
ChipStaks,-213.88238842,-81.6066586248,-838.524571773,-92.3407720145,-723.731604343,-163.357659831,-105.664656212,-161.192400483,-94.8130277443,-0.0205797962748,-0.0424419687225,-0.0648850769719,-0.098421224007,-0.0445006557722,-0.0286477834294,-0.0449001631447
JHFC,250.71761158,-195.606658625,-830.524571773,-95.3407720145,-608.731604343,-160.357659831,-75.6646562123,-157.192400483,-145.813027744,-0.0406098714627,-0.0635504649631,-0.109785678476,-0.152009344308,-0.0626002840018,-0.104881528801,-0.0826210655567
dortoh,117.31761158,-67.6866586248,-520.024571773,-70.3407720145,-541.731604343,-154.357659831,-95.6646562123,-91.1924004825,-64.8130277443,-0.00719391908178,0.00433548741782,-0.0106063927613,-0.0185481538315,-0.0109176851358,-0.0322980164643,-0.0378661278727
WC^,-207.68238842,-86.0066586248,-369.784571773,-54.3407720145,-400.731604343,-88.3576598311,-45.6646562123,-112.192400483,-73.8130277443,-0.0269021646958,-0.0109051266173,-0.000774550656071,0.0104708812562,-0.0273602571038,-0.0154130765913,-0.00809025699862
Sex4Sale,-196.04238842,-158.606658625,-960.524571773,-128.340772014,-847.731604343,-212.357659831,-109.664656212,-222.192400483,-187.813027744,0.0757044142516,0.0358738207512,0.0512386072387,0.0314235128351,0.0505571548225,0.141535087289,0.050305813979
Benja,-153.94238842,-170.586658625,6828.47542823,884.659227986,5493.26839566,1497.64234017,856.335343788,1239.80759952,1288.18697226,0.000686581739241,0.0032739685344,0.00530939541601,0.0082930202243,0.00212291031923,0.00474640345702,0.00398078434626
coal,-175.48238842,346.573341375,174.975428227,14.6592279855,42.2683956574,43.6423401689,-10.6646562123,16.8075995175,23.1869722557,0.000514069423969,-0.0117858344213,-0.0218044962096,-0.0184264871649,-0.000461621408848,-0.00708256533756,-0.0161256830179
Einstein,-98.8223884198,908.253341375,-69.7645717732,-12.3407720145,-109.731604343,-18.3576598311,-41.6646562123,1.80759951749,-27.8130277443,0.0172247532346,0.0181882275308,0.0132860648658,0.0176133433436,-0.00244956940204,-0.0162620341703,-0.0135120273676
Grizz,-154.68238842,-198.506658625,714.715428227,44.6592279855,569.268395657,168.642340169,99.3353437877,51.8075995175,-34.8130277443,-0.022732157177,-0.028205322106,-0.0191833927613,0.0167872271209,-0.0383258445543,-0.0264546657559,-0.00266300541841
halibut,160.35761158,469.513341375,2663.01542823,358.659227986,2271.26839566,617.642340169,351.335343788,449.807599517,542.186972256,0.0189336576053,0.00778864692702,0.00211478310779,-0.0109516405391,0.00206620108255,-0.0103140057379,-0.0211973165332
StingRay,37.4376115802,1181.59334138,3417.39542823,275.659227986,2617.26839566,416.642340169,478.335343788,440.807599517,226.186972256,-0.0228399207238,-0.00968972604688,0.00571175994802,0.0247486359878,-0.012168172162,0.0126475896984,0.0223752442519
pcktkings,683.31761158,667.113341375,1070.45542823,161.659227986,818.268395657,162.642340169,38.3353437877,353.807599517,293.186972256,-0.00134935287173,0.00976868376485,0.0158440866907,0.0280536498214,-0.000735322151098,0.0136585243866,0.0175696992465
PokerPunk,-225.94238842,-45.6066586248,-580.024571773,-86.3407720145,-568.731604343,-129.357659831,-78.6646562123,-152.192400483,-127.813027744,0.0184725960697,0.0173988207512,-0.0129591200341,-0.0421833053467,0.0248089009589,-0.00744899060874,-0.0386679048801
AxeCell,-135.68238842,-144.106658625,-907.524571773,-125.340772014,-837.731604343,-208.357659831,-111.664656212,-215.192400483,-181.813027744,-0.0343555857484,-0.0421361792488,-0.00577139276133,-0.0244664871649,-0.136769160327,-0.000359632141009,-0.079007873011
GAR,-215.66238842,1066.17334138,1304.49542823,208.659227986,890.268395657,189.642340169,-13.6646562123,523.807599517,423.186972256,-0.00290237040921,0.0002025818131,-0.00763233671414,-0.00960436327106,-0.0072123723375,-0.0131959842861,-0.00759409150019
McKrak,-118.90238842,-146.606658625,-905.524571773,-120.340772014,-821.731604343,-206.357659831,-112.664656212,-205.192400483,-167.813027744,-0.0221955857484,-0.0907161792488,-0.0521713927613,-0.0505464871649,-0.110072635587,0.00783072092899,-0.033521986371
Jedi,-216.90238842,-211.386658625,-668.024571773,-81.3407720145,-585.731604343,-132.357659831,-75.6646562123,-163.192400483,-117.813027744,-0.016042524524,-0.0484618935346,-0.0618562907205,-0.0878366912465,-0.0330077939397,-0.0556914445998,-0.0674993496853
Roxanne,-204.96238842,-121.126658625,-419.764571773,-67.3407720145,-363.731604343,-132.357659831,-64.6646562123,-58.1924004825,-109.813027744,-0.0540717762246,-0.0411650681377,-0.0266383768883,0.0528544652161,-0.0900351871497,-0.0494159054372,0.0174528712179
Ozob,-117.58238842,-111.306658625,-677.284571773,-92.3407720145,-589.731604343,-164.357659831,-90.6646562123,-131.192400483,-131.813027744,-0.00954032259055,0.0201159260143,0.0178938703966,0.0323208812562,0.0402253702699,0.0261577724021,0.0484832225974
obi2000,675.37761158,-610.726658625,-836.524571773,-110.340772014,-715.731604343,-183.357659831,-89.6646562123,-193.192400483,-159.813027744,0.0313344142516,-0.0107911792488,0.0161786072387,-0.0314714871649,0.00372934674753,0.000616104303991,-0.022184874616
One_Time,-209.22238842,324.613341375,835.475428227,116.659227986,953.268395657,291.642340169,179.335343788,149.807599517,83.1869722557,-0.00898465457435,0.0136703794556,0.00673678537632,-0.0112479446547,0.0343873000616,0.0123398768171,0.00839414507517
wrh,57.3376115802,364.333341375,-653.524571773,-72.3407720145,-545.731604343,-136.357659831,-97.6646562123,-100.192400483,-93.8130277443,-0.00544558574844,0.0130048552339,0.00387308999729,0.00591834042135,0.00917617270357,-0.00910602458342,-0.010414283071
prodigy,1271.01761158,-154.846658625,-702.264571773,-98.3407720145,-681.731604343,-183.357659831,-96.6646562123,-156.192400483,-129.813027744,0.0541325392516,0.0429050707512,0.0593917322387,0.0579141378351,0.0290108439632,0.0485954955796,0.0376590244946
coldcall,243.19761158,-89.1066586248,-819.024571773,-117.340772014,-786.731604343,-195.357659831,-106.664656212,-199.192400483,-164.813027744,-0.0167263549792,0.0570084361358,0.0827655303156,0.096727358989,0.157346971311,0.142606003808,0.119288037044
zorbucks,142.09761158,-118.446658625,4191.09542823,663.659227986,4029.26839566,971.642340169,366.335343788,1353.80759952,915.186972256,0.0188381674002,0.0177633673506,0.00862928733942,0.00383887807444,0.02745902677,0.00964790013584,0.001624846244
XxMaveNxX,-207.28238842,-201.846658625,-565.764571773,-53.3407720145,-430.731604343,-116.357659831,-94.6646562123,-50.1924004825,-61.8130277443,-0.000102079254938,-0.0100346208073,-0.00628801613796,-0.0134940196324,-0.0546776663989,-0.0432717350389,-0.0161038892658
Kingzilla,613.93761158,-76.6066586248,-699.024571773,-111.340772014,-662.731604343,-181.357659831,-75.6646562123,-199.192400483,-160.813027744,-0.0276376910116,0.041129083909,0.034072817765,-0.0315791187438,0.0809325843252,0.0567168178758,-0.0260405646499
ally,-94.8823884198,-143.606658625,-907.524571773,-126.340772014,-840.731604343,-208.357659831,-113.664656212,-214.192400483,-182.813027744,0.0307044142516,-0.0299011792488,0.0527386072387,0.00479851283514,-0.0724662853525,0.111726433064,0.021010057204
tri,-203.82238842,-244.946658625,-796.524571773,-97.3407720145,-578.731604343,-142.357659831,-58.6646562123,-186.192400483,-135.813027744,-0.0427228584757,-0.0675337550064,-0.00561442306436,0.02685836132,-0.0921524815002,-0.0378185131216,0.0215479413684
n1j1n,-130.26238842,-82.3266586248,-680.024571773,-86.3407720145,-551.731604343,-147.357659831,-73.6646562123,-138.192400483,-122.813027744,-0.013350131203,-0.00628981561248,-0.022225029125,-0.0295378508012,-0.0169496381229,-0.0344364201951,-0.0154300170664
OurHero,-80.8223884198,-192.306658625,198.715428227,52.6592279855,267.268395657,111.642340169,38.3353437877,52.8075995175,80.1869722557,0.0158497694428,-0.00274284591551,-0.0086518299198,-0.0186783997332,-0.0170487610422,-0.0228902509446,-0.0247328532327
neophyte,-217.88238842,-134.606658625,-858.024571773,-119.340772014,-799.731604343,-202.357659831,-111.664656212,-195.192400483,-167.813027744,-0.0380955857484,0.0581420025693,0.0906886072387,0.0637826037442,0.127122046491,0.120436280621,0.0953757125563
SheDevil,300.79761158,-183.166658625,-673.024571773,-85.3407720145,-604.731604343,-127.357659831,-98.6646562123,-137.192400483,-131.813027744,0.0167577475849,0.0211638207512,-0.0196691705391,-0.0290064871649,0.0472447700192,-0.0274248000788,-0.0355715497932
Banker,-2.02238841978,-123.646658625,-553.524571773,-59.3407720145,-393.731604343,-86.3576598311,-41.6646562123,-138.192400483,-68.8130277443,0.00816779453325,-0.0129973060094,-0.028612801212,-0.0158011350522,0.01266492315,-0.01970584733,-0.00480220160197
Jokerman,-180.52238842,-197.106658625,-872.024571773,-115.340772014,-756.731604343,-188.357659831,-99.6646562123,-200.192400483,-173.813027744,0.0180577475849,0.0362638207512,0.00218860723867,0.00204017950181,-0.000825782994135,-0.015251024581,0.0412362759157
texasred,-157.28238842,-172.286658625,-873.024571773,-114.340772014,-749.731604343,-186.357659831,-104.664656212,-190.192400483,-169.813027744,0.0279794142516,0.0176550707512,0.00434485723867,0.0128485128351,-0.0150192680775,-0.0633533584673,-0.032895230871
FOLDIT,-126.22238842,-183.006658625,-706.524571773,-87.3407720145,-583.731604343,-151.357659831,-77.6646562123,-151.192400483,-114.813027744,-0.0233886090043,-0.021706411807,-0.0292997648544,-0.0479474173974,-0.021409914667,-0.0671850599819,-0.0725203066291
ashes,-203.08238842,-137.606658625,-934.524571773,-128.340772014,-852.731604343,-211.357659831,-112.664656212,-220.192400483,-186.813027744,0.0370544142516,0.00887382075115,-0.0547613927613,0.0837235128351,-0.0522231880775,-0.163196613061,0.060297695329
dimwit,1478.23761158,-139.606658625,-895.524571773,-120.340772014,-803.731604343,-201.357659831,-109.664656212,-201.192400483,-174.813027744,0.0618444142516,0.0297538207512,0.0237886072387,-0.00255648716486,0.0664478572325,0.062411206969,0.034615730259
vegOmatic,-202.14238842,-144.606658625,-944.024571773,-129.340772014,-857.731604343,-212.357659831,-113.664656212,-222.192400483,-186.813027744,-0.0171955857484,0.148223820751,0.103788607239,0.111473512835,0.164547366273,0.056679799039,-0.034549474271
tilted,-126.26238842,-168.906658625,6205.71542823,903.659227986,5407.26839566,1636.64234017,624.335343788,1563.80759952,1285.18697226,-0.00823533429777,-0.0206154442392,-0.021458684831,-0.0260816128902,-0.0194155973536,-0.0131289424333,-0.0095256331057
Blitz,-180.58238842,-190.106658625,-796.024571773,-100.340772014,-707.731604343,-182.357659831,-107.664656212,-157.192400483,-131.813027744,0.0114044142516,0.0184271540845,0.051421940572,-0.00988982049819,0.0142432959225,0.0414201182257,-0.0223281113843
fish,-128.32238842,-117.786658625,-925.524571773,-114.340772014,-770.731604343,-194.357659831,-106.664656212,-185.192400483,-159.813027744,-0.00878933574844,-0.00905117924885,-0.0222301427613,-0.0241764871649,0.0444356917975,0.000259562657741,-0.00916400760849
gfw,-9.88238841978,-147.706658625,6420.97542823,778.659227986,5501.26839566,1500.64234017,961.335343788,839.807599517,1025.18697226,0.0295963834485,0.0312559439635,0.0304562640043,0.0226101464985,0.0311345630516,0.0223005874054,0.0135912062012
Butcher,-81.9423884198,-169.746658625,-865.024571773,-114.340772014,-775.731604343,-193.357659831,-101.664656212,-198.192400483,-153.813027744,-0.0366205857484,-0.0237949292488,-0.00211139276133,-0.0389264871649,-0.134240610446,-0.0791680497235,-0.058558933846
Regstar,501.67761158,460.433341375,1429.97542823,162.659227986,1140.26839566,285.642340169,167.335343788,247.807599517,237.186972256,-0.00897681441739,-0.00570894375397,-0.00761514702755,0.000877267101351,-0.0173529903541,-0.0205559823982,-0.00325591065768
Jefferson,-12.2823884198,300.593341375,2060.43542823,260.659227986,2093.26839566,668.642340169,283.335343788,483.807599517,174.186972256,-0.0118728236001,0.000502848884144,0.00473259700849,0.0185683977456,-0.00162051933872,0.000101435823646,0.018568834807
Catul,-208.26238842,-157.606658625,-922.024571773,-123.340772014,-815.731604343,-207.357659831,-108.664656212,-208.192400483,-179.813027744,-0.0113813000342,0.049466677894,0.0583314643815,0.153273512835,0.0455837368725,-0.0398589263467,0.0887990959147
fishboy,-126.56238842,161.893341375,-778.264571773,-93.3407720145,-707.731604343,-169.357659831,-89.6646562123,-181.192400483,-110.813027744,-0.0141523425052,-0.0707950981678,-0.105162744113,-0.119483243922,-0.0794587288923,-0.103220886815,-0.101622748503
Ross,-208.48238842,-233.846658625,-646.764571773,-84.3407720145,-559.731604343,-121.357659831,-80.6646562123,-147.192400483,-128.813027744,-0.0286868900963,-0.0295283531619,0.00331686810823,0.00664090413949,-0.00770679458834,0.0172601599238,0.0305605245573
ftp,-191.78238842,-185.106658625,-919.524571773,-115.340772014,-779.731604343,-187.357659831,-111.664656212,-196.192400483,-161.813027744,-0.0361555857484,-0.0542961792488,-0.0316047260947,-0.0721064871649,-0.0562766556341,-0.048792954181,-0.0360879871243
flower,-176.34238842,-153.106658625,-847.024571773,-120.340772014,-794.731604343,-198.357659831,-107.664656212,-201.192400483,-176.813027744,0.0422044142516,0.0928238207512,0.0875086072387,0.138543512835,0.00694016954253,0.031231504329,0.068110281929
devildog,-159.88238842,-254.226658625,-603.544571773,-75.3407720145,-488.731604343,-123.357659831,-70.6646562123,-128.192400483,-116.813027744,0.0115844142516,0.0282274571148,0.044124970875,0.0421607855624,0.0165055691307,0.046893639799,0.0521142331472
